shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
shapes_169_1,26.23341,127.68557,2290011
shapes_169_1,26.23347,127.68564,2290012
shapes_169_1,26.23357,127.6856,2290013
shapes_169_1,26.23384,127.68566,2290014
shapes_169_1,26.23411,127.68574,2290015
shapes_169_1,26.23438,127.68585,2290016
shapes_169_1,26.23517,127.68623,2290017
shapes_169_1,26.23573,127.6865,2290018
shapes_169_1,26.2359,127.68665,2290019
shapes_169_1,26.23602,127.68666,2290020
shapes_169_1,26.23609,127.68667,2290021
shapes_169_1,26.23647,127.68686,2290022
shapes_169_1,26.23667,127.68696,2290023
shapes_169_1,26.23682,127.68704,2290024
shapes_169_1,26.23698,127.68711,2290025
shapes_169_1,26.23778,127.68751,2290026
shapes_169_1,26.2382,127.68776,2290027
shapes_169_1,26.23852,127.68796,2290028
shapes_169_1,26.23884,127.68819,2290029
shapes_169_1,26.23967,127.68889,2290030
shapes_169_1,26.24316,127.69181,2290031
shapes_169_1,26.24354,127.69217,2290032
shapes_169_1,26.24383,127.69248,2290033
shapes_169_1,26.24407,127.69278,2290034
shapes_169_1,26.24425,127.69306,2290035
shapes_169_1,26.24437,127.69326,2290036
shapes_169_1,26.24446,127.69343,2290037
shapes_169_1,26.24488,127.69426,2290038
shapes_169_1,26.24512,127.69471,2290039
shapes_169_1,26.2453,127.69505,2290040
shapes_169_1,26.24544,127.69531,2290041
shapes_169_1,26.24548,127.69539,2290042
shapes_169_1,26.24569,127.69573,2290043
shapes_169_1,26.24591,127.69605,2290044
shapes_169_1,26.24598,127.69627,2290045
shapes_169_1,26.24618,127.69639,2290046
shapes_169_1,26.24644,127.69668,2290047
shapes_169_1,26.24672,127.69695,2290048
shapes_169_1,26.24708,127.69727,2290049
shapes_169_1,26.24774,127.69779,2290050
shapes_169_1,26.2482,127.69823,2290051
shapes_169_1,26.24876,127.6989,2290052
shapes_169_1,26.24926,127.69964,2290053
shapes_169_1,26.24967,127.70017,2290054
shapes_169_1,26.24984,127.70058,2290055
shapes_169_1,26.25008,127.70082,2290056
shapes_169_1,26.25088,127.70207,2290057
shapes_169_1,26.25101,127.70227,2290058
shapes_169_1,26.25131,127.70273,2290059
shapes_169_1,26.25184,127.7034,2290060
shapes_169_1,26.25235,127.70396,2290061
shapes_169_1,26.25321,127.70484,2290062
shapes_169_1,26.25354,127.70521,2290063
shapes_169_1,26.25412,127.70581,2290064
shapes_169_1,26.25413,127.70592,2290065
shapes_169_1,26.25424,127.70594,2290066
shapes_169_1,26.25766,127.70948,2290067
shapes_169_1,26.25766,127.70948,2300001
shapes_169_1,26.25832,127.71015,2300002
shapes_169_1,26.25856,127.71037,2300003
shapes_169_1,26.25901,127.71082,2300004
shapes_169_1,26.25922,127.71086,2300005
shapes_169_1,26.2597,127.71123,2300006
shapes_169_1,26.26009,127.71147,2300007
shapes_169_1,26.26009,127.71147,2310001
shapes_169_1,26.26099,127.71203,2310002
shapes_169_1,26.26139,127.71226,2310003
shapes_169_1,26.26192,127.71256,2310004
shapes_169_1,26.26204,127.7127,2310005
shapes_169_1,26.26237,127.71284,2310006
shapes_169_1,26.26268,127.71305,2310007
shapes_169_1,26.26289,127.7132,2310008
shapes_169_1,26.26481,127.71432,2310009
shapes_169_1,26.26538,127.71463,2310010
shapes_169_1,26.26572,127.71486,2310011
shapes_169_1,26.26607,127.71515,2310012
shapes_169_1,26.26642,127.7155,2310013
shapes_169_1,26.26653,127.71564,2310014
shapes_169_1,26.26658,127.71571,2310015
shapes_169_1,26.26688,127.71618,2310016
shapes_169_1,26.26717,127.71676,2310017
shapes_169_1,26.26734,127.71734,2310018
shapes_169_1,26.26745,127.71811,2310019
shapes_169_1,26.26747,127.7187,2310020
shapes_169_1,26.26743,127.71909,2310021
shapes_169_1,26.26738,127.71948,2310022
shapes_169_1,26.26722,127.72007,2310023
shapes_169_1,26.26719,127.72017,2310024
shapes_169_1,26.26704,127.72071,2310025
shapes_169_1,26.26702,127.72079,2310026
shapes_169_1,26.26663,127.72215,2310027
shapes_169_1,26.26656,127.72254,2310028
shapes_169_1,26.26651,127.72321,2310029
shapes_169_1,26.26649,127.72347,2310030
shapes_169_1,26.26649,127.72391,2310031
shapes_169_1,26.26652,127.7243,2310032
shapes_169_1,26.26654,127.72443,2310033
shapes_169_1,26.26656,127.72469,2310034
shapes_169_1,26.26671,127.72534,2310035
shapes_169_1,26.26784,127.72906,2310036
shapes_169_1,26.268,127.72959,2310037
shapes_169_1,26.26804,127.72971,2310038
shapes_169_1,26.26807,127.72981,2310039
shapes_169_1,26.26824,127.73037,2310040
shapes_169_1,26.26833,127.73065,2310041
shapes_169_1,26.26838,127.73063,2310042
shapes_169_1,26.26838,127.73063,2320001
shapes_169_1,26.26833,127.73065,2320002
shapes_169_1,26.26854,127.7314,2320003
shapes_169_1,26.26881,127.73253,2320004
shapes_169_1,26.26888,127.73286,2320005
shapes_169_1,26.26886,127.73306,2320006
shapes_169_1,26.26896,127.73321,2320007
shapes_169_1,26.26958,127.73593,2320008
shapes_169_1,26.26968,127.73635,2320009
shapes_169_1,26.26982,127.73678,2320010
shapes_169_1,26.27003,127.73727,2320011
shapes_169_1,26.2703,127.7377,2320012
shapes_169_1,26.27034,127.73788,2320013
shapes_169_1,26.2705,127.73798,2320014
shapes_169_1,26.27077,127.73829,2320015
shapes_169_1,26.271,127.73851,2320016
shapes_169_1,26.27129,127.73873,2320017
shapes_169_1,26.27161,127.73892,2320018
shapes_169_1,26.27176,127.73905,2320019
shapes_169_1,26.27194,127.73909,2320020
shapes_169_1,26.27271,127.73943,2320021
shapes_169_1,26.27313,127.73967,2320022
shapes_169_1,26.27319,127.73978,2320023
shapes_169_1,26.27329,127.73978,2320024
shapes_169_1,26.27358,127.74,2320025
shapes_169_1,26.27388,127.74025,2320026
shapes_169_1,26.27402,127.74038,2320027
shapes_169_1,26.27414,127.74048,2320028
shapes_169_1,26.27514,127.74137,2320029
shapes_169_1,26.27559,127.74184,2320030
shapes_169_1,26.27569,127.74195,2320031
shapes_169_1,26.27576,127.74203,2320032
shapes_169_1,26.27619,127.74257,2320033
shapes_169_1,26.27642,127.74289,2320034
shapes_169_1,26.27661,127.74322,2320035
shapes_169_1,26.27788,127.74546,2320036
shapes_169_1,26.27795,127.7457,2320037
shapes_169_1,26.2781,127.74585,2320038
shapes_169_1,26.27882,127.74717,2320039
shapes_169_1,26.27915,127.74771,2320040
shapes_169_1,26.27946,127.74814,2320041
shapes_169_1,26.27954,127.74836,2320042
shapes_169_1,26.27971,127.74847,2320043
shapes_169_1,26.28,127.74887,2320044
shapes_169_1,26.28051,127.74955,2320045
shapes_169_1,26.28093,127.75012,2320046
shapes_169_1,26.28149,127.75086,2320047
shapes_169_1,26.28191,127.75142,2320048
shapes_169_1,26.28266,127.7524,2320049
shapes_169_1,26.28338,127.75334,2320050
shapes_169_1,26.28346,127.75343,2320051
shapes_169_1,26.28358,127.75355,2320052
shapes_169_1,26.28383,127.75377,2320053
shapes_169_1,26.28407,127.75397,2320054
shapes_169_1,26.28432,127.75416,2320055
shapes_169_1,26.28432,127.75416,2330001
shapes_169_1,26.28454,127.75434,2330002
shapes_169_1,26.28565,127.75518,2330003
shapes_169_1,26.28596,127.7554,2330004
shapes_169_1,26.28623,127.75553,2330005
shapes_169_1,26.28638,127.75559,2330006
shapes_169_1,26.28637,127.75574,2330007
shapes_169_1,26.28635,127.75582,2330008
shapes_169_1,26.28629,127.75605,2330009
shapes_169_1,26.28618,127.75645,2330010
shapes_169_1,26.28613,127.75669,2330011
shapes_169_1,26.28612,127.75692,2330012
shapes_169_1,26.28614,127.75715,2330013
shapes_169_1,26.28616,127.75744,2330014
shapes_169_1,26.28647,127.75928,2330015
shapes_169_1,26.28646,127.75945,2330016
shapes_169_1,26.28653,127.75958,2330017
shapes_169_1,26.28665,127.76007,2330018
shapes_169_1,26.28678,127.7605,2330019
shapes_169_1,26.28679,127.76067,2330020
shapes_169_1,26.28689,127.7608,2330021
shapes_169_1,26.28786,127.7633,2330022
shapes_169_1,26.28796,127.76361,2330023
shapes_169_1,26.28804,127.76394,2330024
shapes_169_1,26.28809,127.76426,2330025
shapes_169_1,26.2881,127.76463,2330026
shapes_169_1,26.28807,127.76495,2330027
shapes_169_1,26.288,127.76509,2330028
shapes_169_1,26.28803,127.76524,2330029
shapes_169_1,26.28799,127.76557,2330030
shapes_169_1,26.28797,127.76591,2330031
shapes_169_1,26.28798,127.76621,2330032
shapes_169_1,26.28803,127.76651,2330033
shapes_169_1,26.28811,127.7668,2330034
shapes_169_1,26.28826,127.76724,2330035
shapes_169_1,26.28827,127.76742,2330036
shapes_169_1,26.28837,127.76752,2330037
shapes_169_1,26.28898,127.76914,2330038
shapes_169_1,26.28898,127.76927,2330039
shapes_169_1,26.28906,127.76933,2330040
shapes_169_1,26.28911,127.76948,2330041
shapes_169_1,26.28911,127.76948,2340001
shapes_169_1,26.28955,127.77066,2340002
shapes_169_1,26.28955,127.77081,2340003
shapes_169_1,26.28966,127.77094,2340004
shapes_169_1,26.29011,127.77217,2340005
shapes_169_1,26.29011,127.77229,2340006
shapes_169_1,26.29018,127.77236,2340007
shapes_169_1,26.29056,127.77338,2340008
shapes_169_1,26.29057,127.77354,2340009
shapes_169_1,26.29067,127.77366,2340010
shapes_169_1,26.29087,127.77419,2340011
shapes_169_1,26.29088,127.77433,2340012
shapes_169_1,26.29096,127.77443,2340013
shapes_169_1,26.29138,127.77555,2340014
shapes_169_1,26.29136,127.77567,2340015
shapes_169_1,26.29146,127.77576,2340016
shapes_169_1,26.29164,127.7762,2340017
shapes_169_1,26.29164,127.7762,2350001
shapes_169_1,26.29171,127.77639,2350002
shapes_169_1,26.29185,127.77669,2350003
shapes_169_1,26.29197,127.77692,2350004
shapes_169_1,26.29204,127.77709,2350005
shapes_169_1,26.29223,127.77721,2350006
shapes_169_1,26.29249,127.77747,2350007
shapes_169_1,26.29354,127.77827,2350008
shapes_169_1,26.29359,127.77839,2350009
shapes_169_1,26.29366,127.77851,2350010
shapes_169_1,26.29382,127.77863,2350011
shapes_169_1,26.29391,127.77864,2350012
shapes_169_1,26.29402,127.77865,2350013
shapes_169_1,26.29425,127.77882,2350014
shapes_169_1,26.29539,127.77968,2350015
shapes_169_1,26.2958,127.78,2350016
shapes_169_1,26.29604,127.78017,2350017
shapes_169_1,26.29635,127.78034,2350018
shapes_169_1,26.2965,127.78048,2350019
shapes_169_1,26.29665,127.78046,2350020
shapes_169_1,26.29701,127.78054,2350021
shapes_169_1,26.29726,127.78056,2350022
shapes_169_1,26.29785,127.78054,2350023
shapes_169_1,26.29811,127.78059,2350024
shapes_169_1,26.29841,127.78052,2350025
shapes_169_1,26.29898,127.78048,2350026
shapes_169_1,26.2991,127.78048,2350027
shapes_169_1,26.29963,127.78046,2350028
shapes_169_1,26.30003,127.78045,2350029
shapes_169_1,26.30017,127.78044,2350030
shapes_169_1,26.30109,127.7804,2350031
shapes_169_1,26.3013,127.78042,2350032
shapes_169_1,26.30147,127.78033,2350033
shapes_169_1,26.30171,127.78025,2350034
shapes_169_1,26.30188,127.78016,2350035
shapes_169_1,26.30295,127.77942,2350036
shapes_169_1,26.30319,127.77931,2350037
shapes_169_1,26.3034,127.77924,2350038
shapes_169_1,26.30368,127.77918,2350039
shapes_169_1,26.30383,127.77922,2350040
shapes_169_1,26.30397,127.77916,2350041
shapes_169_1,26.30427,127.77917,2350042
shapes_169_1,26.30453,127.77922,2350043
shapes_169_1,26.30478,127.7793,2350044
shapes_169_1,26.30504,127.77943,2350045
shapes_169_1,26.30554,127.77971,2350046
shapes_169_1,26.30642,127.78022,2350047
shapes_169_1,26.30672,127.78045,2350048
shapes_169_1,26.30678,127.78056,2350049
shapes_169_1,26.30691,127.78062,2350050
shapes_169_1,26.30754,127.78129,2350051
shapes_169_1,26.30815,127.782,2350052
shapes_169_1,26.30821,127.78214,2350053
shapes_169_1,26.30833,127.78222,2350054
shapes_169_1,26.3087,127.78267,2350055
shapes_169_1,26.30898,127.78308,2350056
shapes_169_1,26.30925,127.78352,2350057
shapes_169_1,26.30927,127.78366,2350058
shapes_169_1,26.30936,127.78373,2350059
shapes_169_1,26.30989,127.78476,2350060
shapes_169_1,26.30991,127.78487,2350061
shapes_169_1,26.31001,127.78499,2350062
shapes_169_1,26.31023,127.78555,2350063
shapes_169_1,26.31066,127.78697,2350064
shapes_169_1,26.31083,127.78748,2350065
shapes_169_1,26.31083,127.78765,2350066
shapes_169_1,26.31092,127.78775,2350067
shapes_169_1,26.31105,127.78805,2350068
shapes_169_1,26.31107,127.78809,2350069
shapes_169_1,26.31129,127.7885,2350070
shapes_169_1,26.31152,127.78883,2350071
shapes_169_1,26.31195,127.78943,2350072
shapes_169_1,26.31238,127.79002,2350073
shapes_169_1,26.3125,127.79019,2350074
shapes_169_1,26.31263,127.79037,2350075
shapes_169_1,26.31267,127.79052,2350076
shapes_169_1,26.31279,127.7906,2350077
shapes_169_1,26.31299,127.79086,2350078
shapes_169_1,26.31318,127.79108,2350079
shapes_169_1,26.31345,127.79137,2350080
shapes_169_1,26.31377,127.79167,2350081
shapes_169_1,26.31489,127.7926,2350082
shapes_169_1,26.31489,127.7926,2360001
shapes_169_1,26.31526,127.79291,2360002
shapes_169_1,26.31559,127.79319,2360003
shapes_169_1,26.31567,127.79323,2360004
shapes_169_1,26.31624,127.79352,2360005
shapes_169_1,26.31643,127.79364,2360006
shapes_169_1,26.31651,127.79362,2360007
shapes_169_1,26.31666,127.79365,2360008
shapes_169_1,26.31698,127.79367,2360009
shapes_169_1,26.31736,127.79367,2360010
shapes_169_1,26.31772,127.7936,2360011
shapes_169_1,26.31885,127.79321,2360012
shapes_169_1,26.31917,127.79312,2360013
shapes_169_1,26.31929,127.79316,2360014
shapes_169_1,26.31937,127.79308,2360015
shapes_169_1,26.31958,127.79305,2360016
shapes_169_1,26.31992,127.79305,2360017
shapes_169_1,26.32003,127.79311,2360018
shapes_169_1,26.32015,127.79307,2360019
shapes_169_1,26.32123,127.7932,2360020
shapes_169_1,26.32172,127.79325,2360021
shapes_169_1,26.32204,127.79327,2360022
shapes_169_1,26.32219,127.79333,2360023
shapes_169_1,26.32227,127.79327,2360024
shapes_169_1,26.32269,127.79322,2360025
shapes_169_1,26.32338,127.79314,2360026
shapes_169_1,26.32348,127.79318,2360027
shapes_169_1,26.32358,127.79311,2360028
shapes_169_1,26.32419,127.79301,2360029
shapes_169_1,26.32419,127.79301,2370001
shapes_169_1,26.32466,127.79294,2370002
shapes_169_1,26.32477,127.79298,2370003
shapes_169_1,26.32487,127.79292,2370004
shapes_169_1,26.32519,127.79295,2370005
shapes_169_1,26.32548,127.79301,2370006
shapes_169_1,26.32579,127.79311,2370007
shapes_169_1,26.32615,127.79325,2370008
shapes_169_1,26.32628,127.79334,2370009
shapes_169_1,26.32639,127.79332,2370010
shapes_169_1,26.32656,127.79338,2370011
shapes_169_1,26.32662,127.79346,2370012
shapes_169_1,26.32671,127.79344,2370013
shapes_169_1,26.32761,127.79374,2370014
shapes_169_1,26.32847,127.79405,2370015
shapes_169_1,26.32859,127.79414,2370016
shapes_169_1,26.32872,127.79416,2370017
shapes_169_1,26.32896,127.79428,2370018
shapes_169_1,26.3292,127.79445,2370019
shapes_169_1,26.32928,127.79457,2370020
shapes_169_1,26.32936,127.79458,2370021
shapes_169_1,26.32969,127.79491,2370022
shapes_169_1,26.32999,127.79535,2370023
shapes_169_1,26.33,127.7955,2370024
shapes_169_1,26.33012,127.79557,2370025
shapes_169_1,26.33022,127.79572,2370026
shapes_169_1,26.33058,127.79632,2370027
shapes_169_1,26.33062,127.79645,2370028
shapes_169_1,26.33075,127.79651,2370029
shapes_169_1,26.33098,127.79678,2370030
shapes_169_1,26.33103,127.79688,2370031
shapes_169_1,26.33116,127.79695,2370032
shapes_169_1,26.33125,127.79702,2370033
shapes_169_1,26.33167,127.79736,2370034
shapes_169_1,26.33174,127.79746,2370035
shapes_169_1,26.33186,127.79749,2370036
shapes_169_1,26.33231,127.79785,2370037
shapes_169_1,26.33245,127.79795,2370038
shapes_169_1,26.33256,127.79809,2370039
shapes_169_1,26.33272,127.79815,2370040
shapes_169_1,26.3329,127.79829,2370041
shapes_169_1,26.33321,127.79852,2370042
shapes_169_1,26.33348,127.79873,2370043
shapes_169_1,26.33357,127.7988,2370044
shapes_169_1,26.33357,127.7988,2380001
shapes_169_1,26.33369,127.79889,2380002
shapes_169_1,26.33373,127.79898,2380003
shapes_169_1,26.33382,127.799,2380004
shapes_169_1,26.33402,127.79915,2380005
shapes_169_1,26.33436,127.79941,2380006
shapes_169_1,26.33519,127.80004,2380007
shapes_169_1,26.3353,127.80017,2380008
shapes_169_1,26.33542,127.80026,2380009
shapes_169_1,26.33577,127.8005,2380010
shapes_169_1,26.33606,127.80069,2380011
shapes_169_1,26.33615,127.80075,2380012
shapes_169_1,26.33615,127.80075,2390001
shapes_169_1,26.33634,127.80088,2390002
shapes_169_1,26.3365,127.80101,2390003
shapes_169_1,26.33677,127.80126,2390004
shapes_169_1,26.337,127.80152,2390005
shapes_169_1,26.33729,127.80193,2390006
shapes_169_1,26.33734,127.80203,2390007
shapes_169_1,26.33741,127.8022,2390008
shapes_169_1,26.33752,127.80259,2390009
shapes_169_1,26.33759,127.80293,2390010
shapes_169_1,26.33763,127.80329,2390011
shapes_169_1,26.33766,127.80365,2390012
shapes_169_1,26.33768,127.80402,2390013
shapes_169_1,26.33769,127.80473,2390014
shapes_169_1,26.33768,127.80504,2390015
shapes_169_1,26.33765,127.80541,2390016
shapes_169_1,26.33761,127.80583,2390017
shapes_169_1,26.33756,127.80621,2390018
shapes_169_1,26.33753,127.80673,2390019
shapes_169_1,26.33753,127.80692,2390020
shapes_169_1,26.33752,127.80708,2390021
shapes_169_1,26.33754,127.80738,2390022
shapes_169_1,26.33774,127.80871,2390023
shapes_169_1,26.33789,127.80974,2390024
shapes_169_1,26.33802,127.8105,2390025
shapes_169_1,26.33817,127.81152,2390026
shapes_169_1,26.33823,127.81194,2390027
shapes_169_1,26.33837,127.81286,2390028
shapes_169_1,26.33838,127.81298,2390029
shapes_169_1,26.3384,127.81308,2390030
shapes_169_1,26.33845,127.81343,2390031
shapes_169_1,26.33848,127.81367,2390032
shapes_169_1,26.33851,127.81381,2390033
shapes_169_1,26.33861,127.81419,2390034
shapes_169_1,26.3388,127.81466,2390035
shapes_169_1,26.33922,127.8155,2390036
shapes_169_1,26.33872,127.81577,2390037
shapes_169_1,26.33872,127.81577,2400001
shapes_169_1,26.33796,127.81619,2400002
shapes_169_1,26.33734,127.81651,2400003
shapes_169_1,26.33668,127.81687,2400004
shapes_169_1,26.33656,127.81693,2400005
shapes_169_1,26.33656,127.81693,2410001
shapes_169_1,26.33629,127.81709,2410002
shapes_169_1,26.33578,127.81735,2410003
shapes_169_1,26.33544,127.81756,2410004
shapes_169_1,26.33521,127.81769,2410005
shapes_169_1,26.33497,127.81783,2410006
shapes_169_1,26.3346,127.81813,2410007
shapes_169_1,26.33445,127.81828,2410008
shapes_169_1,26.33448,127.81833,2410009
shapes_169_1,26.33448,127.81833,2420001
shapes_169_1,26.33445,127.81828,2420002
shapes_169_1,26.33425,127.81854,2420003
shapes_169_1,26.33378,127.81928,2420004
shapes_169_1,26.33368,127.81942,2420005
shapes_169_1,26.3334,127.81985,2420006
shapes_169_1,26.3334,127.81985,2430001
shapes_169_1,26.33333,127.81995,2430002
shapes_169_1,26.3331,127.82029,2430003
shapes_169_1,26.3328,127.82074,2430004
shapes_169_1,26.3326,127.82099,2430005
shapes_169_1,26.33177,127.82185,2430006
shapes_169_1,26.33133,127.82221,2430007
shapes_169_1,26.3312,127.8223,2430008
shapes_169_1,26.33085,127.82241,2430009
shapes_169_1,26.33059,127.82245,2430010
shapes_169_1,26.32887,127.82228,2430011
shapes_169_1,26.32851,127.82228,2430012
shapes_169_1,26.32825,127.82232,2430013
shapes_169_1,26.32714,127.82262,2430014
shapes_169_1,26.32662,127.82278,2430015
shapes_169_1,26.32632,127.82287,2430016
shapes_169_1,26.32601,127.82293,2430017
shapes_169_1,26.32568,127.82294,2430018
shapes_169_1,26.32531,127.82289,2430019
shapes_169_1,26.32519,127.82306,2430020
shapes_169_1,26.32507,127.82324,2430021
shapes_169_1,26.32496,127.82345,2430022
shapes_169_1,26.32496,127.82345,2440001
shapes_169_1,26.32488,127.82361,2440002
shapes_169_1,26.32477,127.82384,2440003
shapes_169_1,26.32426,127.82504,2440004
shapes_169_1,26.32423,127.8251,2440005
shapes_169_1,26.32407,127.82552,2440006
shapes_169_1,26.32407,127.82552,2450001
shapes_169_1,26.32395,127.82582,2450002
shapes_169_1,26.3239,127.82594,2450003
shapes_169_1,26.32374,127.82649,2450004
shapes_169_1,26.32353827,127.8273607,2450005
shapes_169_1,26.3234755,127.8275718,2450006
shapes_169_1,26.32314111,127.828381,2450007
shapes_169_1,26.32274623,127.8292011,2450008
shapes_169_1,26.32394,127.8298,2450009
shapes_169_1,26.32396,127.8298,2450010
shapes_169_1,26.32396,127.8298,2460001
shapes_169_1,26.32407,127.82985,2460002
shapes_169_1,26.32429,127.82995,2460003
shapes_169_1,26.32443,127.83001,2460004
shapes_169_1,26.32463,127.8301,2460005
shapes_169_1,26.32477,127.83017,2460006
shapes_169_1,26.32498,127.83027,2460007
shapes_169_1,26.32511,127.83033,2460008
shapes_169_1,26.32532,127.83043,2460009
shapes_169_1,26.32544,127.83049,2460010
shapes_169_1,26.32566,127.8306,2460011
shapes_169_1,26.32579,127.83067,2460012
shapes_169_1,26.32582,127.83068,2460013
shapes_169_1,26.32582,127.83068,2470001
shapes_169_1,26.326,127.83077,2470002
shapes_169_1,26.32612,127.83084,2470003
shapes_169_1,26.32642,127.83098,2470004
shapes_169_1,26.32654,127.83104,2470005
shapes_169_1,26.32658,127.83106,2470006
shapes_169_1,26.32666,127.83109,2470007
shapes_169_1,26.32679,127.83115,2470008
shapes_169_1,26.32702,127.83124,2470009
shapes_169_1,26.32713,127.8313,2470010
shapes_169_1,26.32735,127.83141,2470011
shapes_169_1,26.32747,127.83147,2470012
shapes_169_1,26.3275,127.8314,2470013
shapes_169_1,26.3275,127.8314,2480001
shapes_169_1,26.32747,127.83147,2480002
shapes_169_1,26.32768,127.83157,2480003
shapes_169_1,26.32782,127.83163,2480004
shapes_169_1,26.32803,127.83174,2480005
shapes_169_1,26.32815,127.83179,2480006
shapes_169_1,26.32837,127.83189,2480007
shapes_169_1,26.32851,127.83196,2480008
shapes_169_1,26.32873,127.83206,2480009
shapes_169_1,26.32885,127.83212,2480010
shapes_169_1,26.32906,127.83222,2480011
shapes_169_1,26.32929,127.83234,2480012
shapes_169_1,26.32946,127.83242,2480013
shapes_169_1,26.32946,127.83242,2490001
shapes_169_1,26.32984,127.8326,2490002
shapes_169_1,26.3301,127.83274,2490003
shapes_169_1,26.33023,127.83283,2490004
shapes_169_1,26.33045,127.83254,2490005
shapes_169_1,26.33084,127.83202,2490006
shapes_169_1,26.33099,127.83184,2490007
shapes_169_1,26.33149,127.83119,2490008
shapes_169_1,26.33173,127.83091,2490009
shapes_169_1,26.33223,127.83034,2490010
shapes_169_1,26.33238,127.83012,2490011
shapes_169_1,26.33255,127.82972,2490012
shapes_169_1,26.33277,127.82906,2490013
shapes_169_1,26.33292,127.82863,2490014
shapes_169_1,26.33298,127.82846,2490015
shapes_169_1,26.333,127.8284,2490016
shapes_169_1,26.33309,127.82813,2490017
shapes_169_1,26.33319,127.82784,2490018
shapes_169_1,26.33325,127.82765,2490019
shapes_169_1,26.33325,127.82765,2500001
shapes_169_1,26.33333,127.8274,2500002
shapes_169_1,26.33347,127.82691,2500003
shapes_169_1,26.33436,127.82722,2500004
shapes_169_1,26.3347,127.82739,2500005
shapes_169_1,26.33476,127.82743,2500006
shapes_169_1,26.33489,127.82753,2500007
shapes_169_1,26.33496,127.82756,2500008
