shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
shapes_136_1,26.18931,127.81485,280006
shapes_136_1,26.18942,127.81411,280007
shapes_136_1,26.18944,127.81357,280008
shapes_136_1,26.18935,127.81268,280009
shapes_136_1,26.18927,127.81239,280010
shapes_136_1,26.18907,127.81162,280011
shapes_136_1,26.18882,127.81701,290001
shapes_136_1,26.1889,127.8168,290002
shapes_136_1,26.18927,127.81515,290003
shapes_136_1,26.18931,127.81485,290004
shapes_136_1,26.18942,127.81411,290005
shapes_136_1,26.18944,127.81357,290006
shapes_136_1,26.18935,127.81268,290007
shapes_136_1,26.18927,127.81239,290008
shapes_136_1,26.18907,127.81162,290009
shapes_136_1,26.18907,127.81162,300001
shapes_136_1,26.18906,127.8116,300002
shapes_136_1,26.1888,127.81061,300003
shapes_136_1,26.18876,127.81043,300004
shapes_136_1,26.18861,127.80978,300005
shapes_136_1,26.18871,127.80976,300006
shapes_136_1,26.18907,127.81162,310001
shapes_136_1,26.18906,127.8116,310002
shapes_136_1,26.1888,127.81061,310003
shapes_136_1,26.18876,127.81043,310004
shapes_136_1,26.18861,127.80978,310005
shapes_136_1,26.18849,127.80938,310006
shapes_136_1,26.18863,127.80937,310007
shapes_136_1,26.18871,127.80976,320001
shapes_136_1,26.18861,127.80978,320002
shapes_136_1,26.18849,127.80938,320003
shapes_136_1,26.18833,127.80883,320004
shapes_136_1,26.18712,127.80675,320005
shapes_136_1,26.18647,127.80563,320006
shapes_136_1,26.18593,127.80472,320007
shapes_136_1,26.18574,127.80439,320008
shapes_136_1,26.18544,127.80387,320009
shapes_136_1,26.18535,127.80372,320010
shapes_136_1,26.18863,127.80937,330001
shapes_136_1,26.18849,127.80938,330002
shapes_136_1,26.18833,127.80883,330003
shapes_136_1,26.18712,127.80675,330004
shapes_136_1,26.18647,127.80563,330005
shapes_136_1,26.18593,127.80472,330006
shapes_136_1,26.18574,127.80439,330007
shapes_136_1,26.18562,127.80417,330008
shapes_136_1,26.18562,127.80417,340001
shapes_136_1,26.18544,127.80387,340002
shapes_136_1,26.1853,127.80363,340003
shapes_136_1,26.18519,127.80344,340004
shapes_136_1,26.18472,127.80265,340005
shapes_136_1,26.18457,127.80241,340006
